"id";"momentary_wellbeing_angry_ema";"momentary_wellbeing_worried_ema";"momentary_wellbeing_happy_ema";"momentary_wellbeing_sad_ema";"momentary_wellbeing_stressed_ema";"momentary_wellbeing_lonely_ema";"momentary_wellbeing_accepted_ema";"momentary_context_activity_ema";"momentary_context_social_media_ema"
"FA20_YZVDHG7HO3CG";1;3;2;2;4;2;1;"2";NA
"FA20_T4H6A759ZE3P";1;1;2;2;3;1;3;"5,9";1
"FA20_3BBJ7S6L9E84";NA;NA;NA;NA;NA;NA;NA;"5,9";NA
"FA20_V983MZBILWY7";1;2;4;1;2;1;2;"2";NA
"FA20_TFESR7UTZ5JK";1;1;1;1;2;1;3;"1,8";NA
"FA20_4L4K08HG6Z4N";1;1;4;2;2;2;4;"1";NA
"FA20_UBCDYCA0OCDK";1;2;3;2;3;3;2;"1";NA
"FA20_OIWQW66T6GWF";2;2;4;1;2;3;2;"1,2,4,9,18";NA
"FA20_E7F3OFSY9D8P";1;3;2;1;3;3;2;"2";NA
"FA20_KL4TVICVCTZZ";1;1;2;1;1;1;3;"1,2,5,9,10,12";1
"FA20_NEU73P5OXIFV";1;1;3;1;2;3;3;"5,6,18";2
"FA20_1TWFYFFX5NBR";NA;NA;NA;NA;NA;NA;NA;"6,9,18";NA
"FA20_VEMAMVKHUB10";1;4;1;1;4;1;1;"15";NA
"FA20_FISEQIYML8HB";1;4;1;2;4;2;1;"5";2
"FA20_Q4BAG69ZCVOM";1;1;1;2;1;2;1;"18";NA
"FA20_SG866F1KR0FR";1;1;4;3;1;1;1;"5";3
"FA20_5ADZITPEMS0W";1;2;4;1;1;1;4;"19";NA
"FA20_TZN50MZN3AK7";1;3;1;1;2;1;1;"13";NA
"FA20_0CQ277AQDRLV";1;1;3;3;3;2;3;"1,15";NA
"FA20_701VVZX5J1BY";1;1;4;1;1;1;4;"1";NA
"FA20_PHMSB261RXJ2";1;1;3;1;1;1;4;"9";NA
"FA20_NXP8TNKD9GL0";1;1;3;1;1;1;2;"1,2,18";NA
"FA20_DNTDYGYIOMZ7";2;2;2;2;4;2;2;"18";NA
"FA20_LY1AQJRCU9WK";1;4;1;1;3;1;1;"15";NA
"FA20_PV88HH5S4KRM";1;3;2;2;3;2;2;"2";NA
"FA20_YJ0T69391SLJ";1;1;3;1;1;1;2;"3,4";NA
"FA20_2P6XNAAOIG4L";1;1;3;1;1;1;3;"18";NA
"FA20_B86L645P06RU";1;2;4;2;4;2;2;"1";NA
"FA20_RSWTH6SGCNF2";1;1;3;1;1;1;3;"15";NA
"FA20_7TQYSH1SLOMY";NA;NA;NA;NA;NA;NA;NA;"1,10,18";NA
"FA20_O4GFHD95X1EP";1;1;3;1;2;1;2;"15";NA
"FA20_S73O0XJATOXC";2;3;2;1;3;1;2;"2,4,5,7,18";1
"FA20_7LTLZXLJF9GR";1;2;2;2;2;1;2;"1";NA
"FA20_P8YTJ8Z8BX9F";1;2;2;3;2;2;2;"2";NA
"FA20_JYAJ164HBGBY";1;2;3;1;2;1;2;"1";NA
"FA20_MZWKTTHZHL6F";2;3;1;3;4;2;1;"2,4,15,18";NA
"FA20_UMTG2QH5XFWJ";1;1;3;1;2;1;3;"1,9,12,13";NA
"FA20_RK3GFJYY8ATN";1;1;4;1;1;1;4;"3";NA
"FA20_V9KD1NVD2QFT";1;2;2;2;2;2;1;"1,10";NA
"FA20_YJXBKGRGH4UH";1;2;2;1;3;1;2;"1";NA
"FA20_6U9V12S0I4HZ";NA;NA;NA;NA;NA;NA;NA;NA;NA
"FA20_0IF3S501IAZM";3;3;1;3;3;3;1;"8";NA
"FA20_VEN5WRRL8H3N";1;2;3;1;3;1;3;"2,15";NA
"FA20_J3XX7NX7M0J4";1;1;1;1;2;1;1;"10";NA
"FA20_4SCL9RQOX81R";1;3;4;1;2;1;4;"9";NA
"FA20_QKVJQYO43A47";1;3;1;3;3;4;2;"1,11";NA
"FA20_1J29548C567K";1;2;2;1;2;2;2;"15";NA
"FA20_D7K0X3XM41CU";1;2;3;1;2;1;3;"2,18";NA
"FA20_0KJDE7G10W70";1;1;3;1;1;1;3;"9,10";NA
"FA20_BP7U0HPV6NDH";1;2;3;1;1;1;2;"12,14,18";NA
"FA20_W0W61J5PQMDK";1;1;4;1;1;1;4;"1";NA
"FA20_JALEY6KAJH0E";1;1;4;1;1;1;4;"9,18";NA
"FA20_YXAT3DZZVNMI";1;1;4;1;1;1;4;"9,10";NA
"FA20_EYH54WNSCJCF";1;2;3;1;2;1;3;"1,2";NA
"FA20_Z6DVYXONQR65";1;1;1;1;2;2;1;"2";NA
"FA20_VF1CV8G80GTX";1;3;3;2;4;3;2;"1";NA
"FA20_AQQXGP94XOGR";2;3;1;2;4;2;4;"5";4
"FA20_V5W6BN258N3S";1;1;2;1;2;1;2;"4,6,7,18";NA
"FA20_641FGGRLZ66S";1;1;2;1;2;1;3;"1,2";NA
"FA20_NS9PCHY9HJ9V";1;1;3;1;1;1;4;"9,13";NA
"FA20_12GTK3PVGKNB";1;1;2;1;3;1;NA;"2,19";NA
"FA20_O93DEXNGN94H";1;2;3;1;2;1;3;"6,9,12";NA
"FA20_NJBHWCWA1HJ6";2;3;2;3;3;4;1;"1,2";NA
"FA20_3POP0B2CNLFH";1;1;2;4;3;3;2;"2";NA
"FA20_PRLBB7GPQR3H";2;4;2;3;4;3;3;"2";NA
"FA20_JNAYSU5BYRYR";1;1;4;1;1;1;4;"1";NA
"FA20_W675IYGP9DUX";1;1;3;1;2;1;3;"1,2,8,9";NA
"FA20_X6CT6KPD3MYT";1;1;4;1;2;1;NA;"1";NA
"FA20_GZRUS5COXY9I";1;1;2;1;4;2;3;"2";NA
"FA20_OVZJGB4DINX4";1;2;2;1;2;1;2;"1";NA
"FA20_MHNDMT3MVG1C";1;1;2;1;1;1;3;"1";NA
"FA20_SHLKPUFXZHUG";1;1;2;1;1;1;NA;"8,12";NA
"FA20_KLXPNKO41BPR";1;2;3;1;2;3;3;"9";NA
"FA20_AH4DKWEE3Q7I";3;3;3;2;4;3;3;"2,3";NA
"FA20_M6O8LUTXVVHY";1;1;1;1;1;1;1;"1";NA
"FA20_YGSN9WZEK36T";1;1;3;1;1;2;2;"1";NA
"FA20_GHJQZSV3Q61P";2;3;2;3;3;3;2;"4,5,7,9";1
"FA20_ES306QTH1J6Y";1;2;2;1;2;1;2;"1";NA
"FA20_9E9JHCJOHPFR";1;2;3;3;2;3;4;"5,9";1
"FA20_S15ZJ2AWU62Z";1;3;3;2;3;3;2;"4,18";NA
"FA20_0ODH4SBSYB5M";1;1;1;1;1;1;1;"5";4
"FA20_PV88HH5S4KRM";1;3;3;2;3;2;3;"2";NA
"FA20_0GN5N1TAG1XZ";1;1;4;1;1;1;4;"8";NA
"FA20_9UKX9QTDOMSF";1;1;2;2;3;1;1;"10";NA
"FA20_1L2HFGGYW98L";1;1;4;1;1;1;3;"8,10,18";NA
"FA20_WQJ6SX9H2BE7";1;1;2;1;1;1;3;"1,2,11,18";NA
"FA20_2AT2LY5G5UB1";1;4;4;3;4;4;1;"3,7";NA
"FA20_XNHLT9I4IK0N";1;1;3;2;2;2;3;"2,9";NA
"FA20_384GRHI7DP82";1;1;2;2;2;2;2;"2,4";NA
"FA20_T9Y3XSIM3Q52";1;1;2;1;1;1;2;"1,2";NA
"FA20_9W79156E487O";1;1;2;1;2;1;2;"3,4";NA
"FA20_1H1OKAT77FZE";1;3;1;4;1;2;1;"1,7";NA
"FA20_IYQFIO9S54FS";1;1;4;1;2;1;4;"1,2,4,9";NA
"FA20_TJCJC3REFFKU";2;3;4;3;3;2;3;"4";NA
"FA20_SK0ACWOZYRWE";2;3;3;2;4;2;2;"5";2
"FA20_YKGDKD5JWGUZ";1;2;2;1;1;1;3;"2,11";NA
"FA20_1LW561SDY10I";1;1;3;1;1;1;3;"3,14";NA
"FA20_EUO9FL3KLH2Y";1;1;4;1;1;1;4;"2,4,5";3
"FA20_388BSNJLGFAJ";1;1;3;1;1;1;3;"2";NA
"FA20_EP0O22AT8B3J";1;2;4;1;3;2;1;"1,2,4,5";1
"FA20_9TNN6A8SXKWB";1;2;3;1;2;2;3;"2,5";2
"FA20_IFOIA4EX6T17";2;2;2;2;3;2;2;"9";NA
"FA20_7V9LA6ENG4R7";1;2;3;2;3;1;4;"1,2";NA
"FA20_RZSSLVYW3ZAZ";1;1;2;1;1;1;1;"18";NA
"FA20_L3ZZINXQEB8L";1;1;3;1;2;1;3;"2,9";NA
"FA20_EHC4CFK6GMGV";1;2;3;1;3;1;3;"1,2,4,12";NA
"FA20_FISEQIYML8HB";1;4;1;3;4;2;1;"2";NA
"FA20_T7HYZRK76AKW";1;1;3;1;2;1;3;"6,7,11";NA
"FA20_VSMF49VVR2RS";2;2;2;3;3;2;2;"2";NA
"FA20_5SXI7HF90IG7";1;1;3;1;1;1;3;"2,10,18";NA
"FA20_RLDIU8C8VEBD";1;1;2;1;1;1;2;"2";NA
"FA20_JYAJ164HBGBY";1;2;3;1;2;1;2;"2";NA
"FA20_O7IWBC5MN1II";1;1;1;1;1;1;1;"4,18";NA
"FA20_ODAKJYFFQK8T";1;1;1;1;3;1;1;"1,2";NA
"FA20_4UUD2SSDBH98";1;1;4;1;3;1;4;"1,4,5";1
"FA20_XZX7ZXXEVZ8D";1;2;2;1;2;1;2;"3";NA
"FA20_JKDVDTDJ0VC4";1;1;3;1;2;2;2;"1,10";NA
"FA20_DGJUHK1XXFIJ";1;1;3;2;1;1;3;"10";NA
"FA20_DS7BKP11Z4QL";1;1;4;1;1;1;4;"1";NA
"FA20_JALEY6KAJH0E";2;1;4;1;2;1;4;"1";NA
"FA20_4L4K08HG6Z4N";1;2;4;2;2;2;4;"1";NA
"FA20_LVSMT2S6LFTL";1;2;2;2;3;3;2;"1";NA
"FA20_BMG32UYY9DFN";1;1;4;1;2;1;3;"10";NA
"FA20_5HEE35323MCE";1;3;1;3;3;2;1;"5";4
"FA20_CZEQAEPWUTFC";1;1;3;1;1;1;3;"5,18";3
"FA20_6U9V12S0I4HZ";NA;NA;NA;NA;NA;NA;NA;NA;NA
"FA20_OUBGBNCG1TTF";1;3;2;1;2;1;2;"6,7,9,18";NA
"FA20_241JGPZFPSRT";2;4;1;2;4;2;1;"1,2";NA
"FA20_O4GFHD95X1EP";1;1;3;1;3;1;3;"2,18";NA
"FA20_AQA3E69Y4VPW";3;4;1;3;4;4;2;"18";NA
"FA20_391KS20NQZMB";1;1;2;1;2;1;2;"9";NA
"FA20_76Y2OQ1BCCNM";3;3;3;3;3;3;4;"6";NA
"FA20_W74JAPGF1D7I";2;4;2;2;4;3;2;"15";NA
"FA20_FJMAH9FNGCIX";1;1;3;1;1;2;2;"2,3,8,16,18";NA
"FA20_QROZNGYFB5AW";1;2;4;1;4;1;3;"1,5,18";3
"FA20_QTXOM6KCRH5Z";1;1;4;1;1;1;4;"1,9";NA
"FA20_T6AB8CH75LZE";1;1;4;1;1;1;4;"6,7,10,18";NA
"FA20_NX3Z9VJ7DRLP";1;1;4;1;1;1;4;"19";NA
"FA20_B79VK1D8FR0Q";1;1;3;1;2;1;3;"1";NA
"FA20_SX4DDIDUX8XM";1;2;2;2;2;3;2;"19";NA
"FA20_BYP9MYTYW1Q8";1;3;2;1;3;2;2;"2,19";NA
"FA20_FZFQFU02PCZX";1;1;3;2;3;2;2;"2";NA
"FA20_S31L15EWA7RW";1;1;3;1;1;1;3;"10";NA
"FA20_EMJ4TRKA829K";1;2;3;1;1;1;NA;"12,19";NA
"FA20_4SCL9RQOX81R";1;2;4;1;2;1;3;"9,12,18";NA
"FA20_QKVJQYO43A47";1;3;2;3;3;4;2;"11";NA
"FA20_T51DYP8QZNQE";2;1;4;1;2;1;4;"11";NA
"FA20_NXP8TNKD9GL0";1;1;3;1;1;1;3;"1,2,4";NA
"FA20_1HL368UYQU2Q";2;2;1;4;2;2;2;"19";NA
"FA20_JMNYWJN8COJH";1;2;3;2;3;2;3;"1";NA
"FA20_D7K0X3XM41CU";1;1;3;1;2;1;3;"1,18";NA
"FA20_UOSNUUH0V08J";1;3;1;1;4;2;2;"1,2,18";NA
"FA20_NP4X1T6JP83V";1;1;3;1;2;1;2;"15";NA
"FA20_B6BJ7B52KXCB";1;3;2;4;4;3;2;"2";NA
"FA20_XUXWMQKTU87A";1;2;3;2;1;2;3;"19";NA
"FA20_B2CDMKUHXVI4";1;1;4;1;1;1;4;"4";NA
"FA20_0QJX4YSAUWPF";1;1;4;1;1;1;4;"10,18";NA
"FA20_YJ0T69391SLJ";1;3;2;1;3;1;2;"3,4,11";NA
"FA20_L0C9EHNMCXA7";1;2;2;1;2;1;1;"1,2";NA
"FA20_YZVDHG7HO3CG";1;2;2;1;3;1;2;"10,18";NA
"FA20_1Y91NEDKRAM0";1;2;2;1;2;4;2;"15";NA
"FA20_TNGXLIXTPH8Z";1;2;4;2;4;1;4;"3";NA
"FA20_ST8X27QBZ0YJ";4;4;1;4;4;4;1;"15";NA
"FA20_97TNS17VC9BK";1;2;3;2;2;3;2;"1";NA
"FA20_RK3GFJYY8ATN";1;1;4;1;1;1;4;"2,9,18";NA
"FA20_IBIV0W7CABS2";2;3;3;2;4;2;2;"1";NA
"FA20_LW2KJBD5EUS3";1;1;2;2;2;3;3;"1";NA
"FA20_GDT5CPYPFHAR";3;3;2;3;4;2;3;"5,6,9,10,13";1
"FA20_A983T30F3EWT";1;2;1;3;3;1;1;"2,12,18";NA
"FA20_ZXMGFXRJ86QB";2;2;3;2;2;2;2;"15";NA
"FA20_2J8LI6S9I6ZA";1;3;1;2;3;2;1;"2";NA
"FA20_P4HQ1QC2R1ZS";1;1;3;2;2;3;3;"1,2";NA
"FA20_HO81GXD1LOQW";1;1;3;1;2;1;2;"1";NA
"FA20_DA7WNR6UUJGI";1;1;2;2;2;2;1;"8";NA
"FA20_HFONWF2PI2O1";1;1;3;1;1;1;3;"3";NA
"FA20_LC6C626SJ30E";1;1;4;1;2;1;2;"4,5,6,18";2
"FA20_0MZ8EKJ09FJC";1;2;1;1;3;1;1;"2,12";NA
"FA20_0CQ277AQDRLV";1;2;3;3;3;2;3;"2,6,8,12";NA
"FA20_KL4TVICVCTZZ";1;1;3;1;2;1;3;"5,9,18";1
"FA20_4OJFZ518JSW1";2;2;2;1;4;1;2;"2";NA
"FA20_O2KMWVSOY7IV";1;2;1;1;3;3;1;"1";NA
"FA20_VNUQKCOY7PMX";1;2;3;2;2;3;3;"5,7,12,14,18";1
"FA20_XP1SP93E5QZE";2;2;2;2;2;2;2;"5,6,7,10";1
"FA20_D2Y5VNCBLHYG";1;2;3;1;3;1;3;"12,15";NA
"FA20_WTLE93PVUD0M";1;4;2;3;4;3;2;"3,6,12";NA
"FA20_6Z3DJ0GJO69M";1;2;2;1;2;2;2;"1,5";3
"FA20_D3MHDI7RH9YT";1;3;2;2;2;3;2;"10,18";NA
"FA20_2QBORZDU2NL7";1;1;4;1;1;1;3;"13";NA
"FA20_QDREO97610CL";2;4;2;4;4;1;NA;"9";NA
"FA20_N58XP8W5J1MM";1;3;2;1;2;2;1;"1,2";NA
"FA20_J3DEG9KUSRL7";1;1;2;1;2;1;NA;"10";NA
"FA20_UXDQ3X7ZSD7H";1;3;2;1;2;2;2;"1,18";NA
"FA20_JW6UJ9RBKK7J";1;2;3;2;1;1;4;"1,9";NA
"FA20_HCYIEO67D2G9";1;3;4;1;4;1;4;"18";NA
"FA20_QBFVI3SX4GD3";1;1;1;1;1;1;1;"10";NA
"FA20_BTTLK1OQTUIQ";1;1;2;1;2;2;2;"1,11";NA
"FA20_IZHS47DFRMGM";3;3;4;1;2;3;1;"2,5,12";3
"FA20_TFESR7UTZ5JK";1;1;1;1;1;1;2;"1,8,18";NA
"FA20_P5PK3NWWMAK0";1;1;2;1;1;3;2;"15";NA
"FA20_18FIRLUJFT4I";1;1;2;1;2;1;2;"9,13";NA
"FA20_5T5KVD0THMII";1;2;3;1;2;1;3;"6";NA
"FA20_6K6RRGWKBBN6";1;2;3;1;1;1;3;"5,9,10,18";1
"FA20_Q4BAG69ZCVOM";1;1;2;2;1;2;2;"8";NA
"FA20_JHU4N9QIQK0Z";1;2;3;2;2;1;2;"8";NA
"FA20_XRLE8WIMV9R6";2;2;3;3;2;3;2;"1,4";NA
"FA20_V983MZBILWY7";1;2;3;1;2;1;2;"1";NA
"FA20_2QYD6SLA4QFS";4;4;2;2;4;4;3;"5,9";3
"FA20_MKHE2260V697";1;2;3;1;1;2;NA;"2,14";NA
"FA20_5HN4UYRBAJU6";1;3;1;1;2;1;1;"2";NA
"FA20_PS9BAMZ7BSQ7";1;1;3;1;1;1;3;"7";NA
"FA20_RUHEX6B14QYN";3;4;4;3;4;1;3;"2";NA
"FA20_PYSFV8GN1CE7";1;1;1;1;3;1;1;"19";NA
"FA20_YXAT3DZZVNMI";1;1;4;1;1;1;4;"10";NA
"FA20_DNTDYGYIOMZ7";1;1;2;2;2;1;NA;"2,18";NA
"FA20_DCO41FJ6HLAS";1;2;3;1;2;1;3;"3";NA
"FA20_B7VJKBEZX1DO";1;3;2;2;4;2;3;"3,11,15";NA
"FA20_0IVRD2QPWXI2";1;1;4;1;1;1;4;"6,9";NA
"FA20_6PS1F63XFGYA";1;2;2;2;2;2;2;"1,2";NA
"FA20_ALSSYPJ883QK";1;3;2;1;3;1;2;"18";NA
"FA20_XGG0Z7RAZO4E";2;3;2;2;4;2;4;"6,19";NA
"FA20_CQ4O0ZFFXZ6C";1;1;3;1;1;1;4;"19";NA
"FA20_N7MVALVPXH4A";1;3;4;2;2;3;3;"1";NA
"FA20_YD85N4YTH6UL";1;2;2;2;3;2;3;"2,5";2
"FA20_0IF3S501IAZM";3;3;1;4;4;4;1;"19";NA
"FA20_E1NQAZ6SZWDP";2;3;1;2;3;2;2;"9";NA
"FA20_2ORSMDIINHQB";1;1;2;1;1;1;1;"4,5,12";3
"FA20_NS9PCHY9HJ9V";1;2;2;2;2;2;2;"2,5";1
"FA20_12GTK3PVGKNB";1;1;3;1;4;1;NA;"2,19";NA
"FA20_Z6DVYXONQR65";1;3;1;1;3;3;1;"2,7";NA
"FA20_VD48ANY6B46L";1;1;3;1;1;1;2;"10";NA
"FA20_ZH7MNR8O65ZS";1;1;2;1;2;2;2;"15";NA
"FA20_DKKHUZ3K9E0H";1;1;4;1;1;1;4;"15";NA
"FA20_SBNV0HK4HXNQ";2;2;1;2;4;3;NA;"2,7,9,16,18";NA
"FA20_QDREO97610CL";2;4;2;3;4;1;1;"3";NA
"FA20_T7HYZRK76AKW";1;1;2;1;1;1;2;"1,5,8,11,18";1
"FA20_SASNGITMZM9I";1;1;2;2;1;1;NA;"2";NA
"FA20_XUXWMQKTU87A";1;2;2;4;2;4;3;"2";NA
"FA20_EOYP5QMVGK1E";1;3;2;1;3;2;3;"1,19";NA
"FA20_388BSNJLGFAJ";1;1;3;1;1;1;3;"14";NA
"FA20_DO8ZMRUU58D3";1;1;1;1;NA;NA;NA;"3";NA
"FA20_T51DYP8QZNQE";1;2;4;1;2;1;4;"2,4,17";NA
"FA20_5T5KVD0THMII";1;2;3;1;2;1;3;"1";NA
"FA20_7LTLZXLJF9GR";1;2;2;1;1;1;2;"1";NA
"FA20_HH9M8MLBWKRE";1;1;1;1;1;1;1;"18";NA
"FA20_JEPC7IYEL2JT";1;3;3;1;3;1;3;"14,19";NA
"FA20_1U6WMF8OK5T1";1;1;1;1;1;2;2;"1";NA
"FA20_BP7U0HPV6NDH";1;1;4;1;2;1;3;"9,14";NA
"FA20_ZF0HVA92HFS6";1;1;1;1;1;1;1;"5";4
"FA20_FK345NHKYDK5";1;1;4;1;1;1;4;"1,11";NA
"FA20_NH8T9KRBNPVN";1;2;3;1;2;1;NA;"19";NA
"FA20_PT2YHP0OSIG6";1;1;4;1;2;1;3;"1,2";NA
"FA20_CP8TJG53YKSS";1;4;3;1;4;4;3;"2,10";NA
"FA20_QROZNGYFB5AW";1;2;4;1;2;1;3;"15,18";NA
"FA20_UZHDNS5PEZ1N";1;3;1;2;4;2;1;"2";NA
"FA20_MAMM5JI2A6NK";1;1;4;1;1;1;3;"5,18";3
"FA20_B2CDMKUHXVI4";1;1;3;1;1;1;3;"1";NA
"FA20_RZSSLVYW3ZAZ";1;1;3;1;1;1;1;"5";4
"FA20_IRKUAEIQ7TW1";1;1;4;1;1;1;4;"1,8,9";NA
"FA20_5XXLF8A4JZS6";1;1;3;1;1;1;2;"8";NA
"FA20_9BL2PZESF2TP";1;2;2;2;2;3;3;"19";NA
"FA20_ZI1NFLWM60V7";1;1;2;1;2;1;2;"2";NA
"FA20_HY4TTEJTO2BA";1;1;3;1;2;1;4;"13,19";NA
"FA20_UMT2A8IY6C0R";2;2;2;2;3;2;2;"6,19";NA
"FA20_EHC4CFK6GMGV";1;1;3;1;4;1;4;"6,8,9,12";NA
"FA20_FH8BIBFQGPKN";1;2;3;2;3;2;4;"2,4,5,11,12";2
"FA20_O4KV8V3A2W0I";1;1;2;2;3;2;1;"8";NA
"FA20_1HL368UYQU2Q";2;2;1;3;2;2;2;"5,12,19";1
"FA20_XDDXEBDSIFRS";1;2;3;1;2;1;NA;"9,10";NA
"FA20_Q4BAG69ZCVOM";1;1;2;2;1;2;1;"9,15";NA
"FA20_GJWVAXTH6798";1;1;3;1;2;1;3;"10";NA
"FA20_P5PK3NWWMAK0";1;1;2;1;1;3;2;"13";NA
"FA20_2OYTJ60D2K3L";2;1;1;1;2;1;1;"2,12";NA
"FA20_241JGPZFPSRT";NA;NA;NA;NA;NA;NA;NA;"1,2";NA
"FA20_K9OKUXD5PF80";1;3;3;2;3;3;2;"19";NA
"FA20_RK3GFJYY8ATN";1;1;4;1;2;1;4;"2,9,18";NA
"FA20_L0C9EHNMCXA7";1;1;2;1;2;1;2;"7";NA
"FA20_5Q6Q8EA4O0FL";1;1;1;1;2;1;1;"1,2";NA
"FA20_1J29548C567K";1;3;1;1;3;2;2;"2";NA
"FA20_XLSQXGMKLDYT";1;1;4;1;1;1;4;"10";NA
"FA20_ALSSYPJ883QK";1;2;2;2;3;2;1;"2,7";NA
"FA20_DGJUHK1XXFIJ";1;1;4;1;1;1;3;"8";NA
"FA20_11G699LZZFCO";3;2;3;2;3;2;1;"13";NA
"FA20_EJ5FPLPXVT4U";1;3;2;1;4;1;3;"7";NA
"FA20_N7MVALVPXH4A";1;2;4;1;2;3;2;"2,7";NA
"FA20_0CZU6GPE47MH";2;3;1;2;4;4;1;"2";NA
"FA20_NUZW4DJ2XVPD";1;1;3;1;1;1;NA;"11";NA
"FA20_IYQFIO9S54FS";1;1;4;1;1;1;4;"2";NA
"FA20_U5FZTWOKCYU7";2;2;2;3;4;3;3;"1";NA
"FA20_VG7F2FR2PRAG";1;1;3;1;1;1;4;"11,12,18";NA
"FA20_KCGUYRHMQRR5";1;1;3;1;1;1;4;"1";NA
"FA20_LVSMT2S6LFTL";1;3;2;2;4;2;2;"2";NA
"FA20_IZHS47DFRMGM";3;1;3;1;2;2;2;"15";NA
"FA20_32UVJIK1ZDTQ";1;1;3;2;2;1;3;"1,9";NA
"FA20_P4HQ1QC2R1ZS";1;1;3;2;2;3;3;"2,13";NA
"FA20_8KD6XABSI5GT";1;4;2;3;4;4;2;"15";NA
"FA20_QKVJQYO43A47";1;3;1;4;4;3;1;"7,11,18";NA
"FA20_ES306QTH1J6Y";1;2;2;1;2;1;2;"1,9";NA
"FA20_S31L15EWA7RW";1;2;4;1;1;1;3;"10";NA
"FA20_ABIE02B4NYUW";1;1;4;1;1;1;4;"1";NA
"FA20_VSMF49VVR2RS";2;2;3;2;2;2;2;"2,12";NA
"FA20_LLXHQUE33MV6";1;2;3;1;2;1;1;"2,19";NA
"FA20_2WFOQHP1C6D8";1;1;4;1;2;1;3;"2,19";NA
"FA20_WTYGKCZ9R79K";4;4;3;2;3;2;3;"1";NA
"FA20_QBFVI3SX4GD3";1;1;1;1;1;1;1;NA;NA
"FA20_JKDVDTDJ0VC4";1;2;2;4;2;3;2;"4,5";4
"FA20_J3DEG9KUSRL7";1;1;2;1;1;1;NA;"10";NA
"FA20_YZVDHG7HO3CG";1;2;2;2;3;2;1;"2,5,12";2
"FA20_0IF3S501IAZM";4;2;1;4;3;3;1;"1";NA
"FA20_9PSTJPUUV1IM";1;2;3;1;3;1;2;"15";NA
"FA20_DGVZOFW1D4XC";1;1;4;1;1;1;4;"1,2";NA
"FA20_1L2HFGGYW98L";2;1;4;1;1;1;4;"5,8,10,18";2
"FA20_RIC2KKLTDYFZ";1;3;3;3;3;1;3;"10";NA
"FA20_NX3Z9VJ7DRLP";1;1;4;1;1;1;4;"19";NA
"FA20_N9MXA0XMPY7D";1;1;2;1;1;1;2;"11";NA
"FA20_02IYYIRNC5WN";1;1;1;1;4;1;2;"1";NA
"FA20_MJARZ4AYEDZV";1;1;3;1;1;1;4;"10";NA
"FA20_KUUAZ46Q47WC";1;3;4;1;3;1;4;"2";NA
"FA20_B6BJ7B52KXCB";1;2;1;1;4;2;1;"15";NA
"FA20_2S0E1CRZR8GH";1;3;2;1;4;2;2;"4,18";NA
"FA20_P8RDCLW9P6SQ";2;3;1;1;3;2;1;"4,15";NA
"FA20_LW6V6O1WYSZL";1;1;3;1;3;1;3;"6";NA
"FA20_POX6E9JNWWV2";1;1;4;2;4;1;4;"6";NA
"FA20_L4I4KPAPCLDB";1;1;3;1;2;2;2;"2,3,12";NA
"FA20_2J8LI6S9I6ZA";1;2;2;1;2;2;3;"2";NA
"FA20_RSWTH6SGCNF2";1;1;4;2;2;1;4;"1,9";NA
"FA20_641FGGRLZ66S";2;2;1;1;3;1;2;"2";NA
"FA20_IX3U6HEU52O8";1;2;2;2;2;4;2;"10";NA
"FA20_GJ0KQDS9CLWM";1;2;3;4;3;2;3;"2";NA
"FA20_NVB7YOZHCXRF";1;1;4;1;2;1;4;"7,9";NA
"FA20_M8OF23O42T1G";1;2;2;2;3;4;2;"10";NA
"FA20_OY4JGBJPSLTF";1;2;2;1;2;2;2;"15";NA
"FA20_NG3XMHSODW4Z";1;2;1;2;2;2;1;"2";NA
"FA20_YYA6V8G6KV9T";1;2;2;2;2;2;2;"15";NA
"FA20_NXP8TNKD9GL0";1;1;3;1;1;1;2;"1,2,18";NA
"FA20_6K6RRGWKBBN6";1;2;2;2;2;1;3;"9,10";NA
"FA20_R81LGG6K4I3W";2;1;1;2;1;2;1;"1,5,10";1
"FA20_PHMSB261RXJ2";1;2;2;2;3;3;2;"15";NA
"FA20_0CQ277AQDRLV";1;3;2;3;4;2;2;"2,9,12";NA
"FA20_1JDDLHMVB4ML";1;2;4;1;1;1;4;"2";NA
"FA20_VZBX2GH4Y2EA";1;1;4;1;1;1;4;"19";NA
"FA20_YJ0T69391SLJ";1;1;2;1;2;1;2;"13";NA
"FA20_PV88HH5S4KRM";1;3;4;1;3;2;3;"8";NA
"FA20_KJUUGEII0LOW";1;1;2;1;1;1;1;"10";NA
"FA20_JYAJ164HBGBY";2;3;2;3;3;1;1;"1,2";NA
"FA20_K2PE1ORLLWJA";1;1;1;1;1;1;1;"2";NA
"FA20_VVJABDFTID35";1;2;4;1;1;1;2;"18";NA
"FA20_OAA1SWV1EZGL";1;2;2;1;3;1;1;"19";NA
"FA20_CYJ3LJ1VEAUY";2;3;1;3;3;3;1;"4,12,13";NA
"FA20_SI9KMXLM53JD";2;2;2;1;3;2;1;"2,15";NA
"FA20_XGG0Z7RAZO4E";2;2;4;2;3;2;4;"9,18";NA
"FA20_D2Y5VNCBLHYG";1;2;2;1;2;1;2;"8";NA
"FA20_JNIGJCG78XUW";1;1;3;1;2;1;3;"2,9";NA
"FA20_AIR80XKSD13Z";3;3;3;3;4;3;2;"18";NA
"FA20_UPOLG878M1S4";1;1;1;2;2;1;4;"2";NA
